id,provider,provider_id
1000255,1,08343300
1000256,1,361307105521110
1000257,1,04213363
1000258,1,0423795630
1000259,1,0214620810
1000260,1,392717082202500
1000261,1,01479676
1000262,1,01537533
1000263,1,01570180
1000264,1,03073028
1000265,1,03426916
1000266,1,035200424
1000267,1,03566733
1000268,1,03582200
1000269,1,070296790
1000270,1,08098219
1000271,1,08098221
1000272,1,08098224
1000273,1,08098277
1000274,1,08143905
1000275,1,08155595
1000276,1,0352443364
1000277,1,03159823
1000278,1,371642081291001
1000279,1,040871476
1000280,1,453046089342804
1000281,1,16902000
1000282,1,16927000
1000283,1,16953000
1000284,1,01135090
1000285,1,0203853010
1000286,1,0205599730
1000287,1,01658651
1000288,1,0203667530
1000289,1,431208089314901
1000290,1,02455402
1000291,1,15053188
1000292,1,09504800
1000293,1,09512180
1000294,1,321406111015701
1000295,1,09423400
1000296,1,16075000
1000297,1,16569700
1000298,1,03341900
1000299,1,07375350
1000300,1,01022295
1000301,1,443349069445800
1000302,1,01589462
1000303,1,01104673
1000304,1,05288696
1000305,1,05320200
1000306,1,07286047
1000307,1,0728711620
1000308,1,404247097104000
1000309,1,01348930
1000310,1,01348932
1000311,1,0421344420
1000312,1,04213446
1000313,1,04220162
1000314,1,04220422
1000315,1,02115842
1000316,1,02120507
1000317,1,360346078543501
1000318,1,03110980
1000319,1,03140030
1000320,1,07327438
1000321,1,0147212511
1000322,1,01570988
1000323,1,01570992
1000324,1,01576335
1000325,1,016141336
1000326,1,03073012
1000327,1,034345923
1000328,1,03520034
1000329,1,0359816905
1000330,1,07030241
1000331,1,360607087160300
1000332,1,08128990
1000333,1,08143880
1000334,1,0164593423
1000335,1,0165379148
1000336,1,0166816046
1000337,1,12016350
1000338,1,12078655
1000339,1,441520088045002
1000340,1,16940000
1000341,1,16960500
1000342,1,16809800
1000343,1,494353093442900
1000344,1,0204228775
1000345,1,01022294
1000346,1,0166235582
1000347,1,01662358
1000348,1,0166261935
1000349,1,0165398550
1000350,1,0203853030
1000351,1,02113540
1000352,1,0166261938
1000353,1,0204275415
1000354,1,01135080
1000355,1,09396200
1000356,1,312055110162502
1000357,1,07348630
1000358,1,09429240
1000359,1,10255820
1000360,1,10264520
1000361,1,10264680
1000362,1,11032100
1000363,1,11257800
1000364,1,11454020
1000365,1,364818119443800
1000366,1,08227400
1000367,1,01184259
1000368,1,02352964
1000369,1,16283600
1000370,1,16283700
1000371,1,16344100
1000372,1,16534000
1000373,1,192400155212101
1000374,1,03334900
1000375,1,0547101350
1000376,1,05487825
1000377,1,443142069473400
1000378,1,443200069454900
1000379,1,443235069454500
1000380,1,443333069462300
1000381,1,443342069461900
1000382,1,421738071221901
1000383,1,05355230
1000384,1,0242993330
1000385,1,07287510
1000386,1,06893960
1000387,1,363058104571210
1000388,1,01526970
1000389,1,0421330740
1000390,1,0421336305
1000391,1,0212429915
1000392,1,0346378765
1000393,1,401008080522900
1000394,1,14323020
1000395,1,014806384
1000396,1,016141338
1000397,1,03041038
1000398,1,03070403
1000399,1,03081552
1000400,1,034323316
1000401,1,07032249
1000402,1,352403088561301
1000403,1,011398299
1000404,1,0165516905
1000405,1,02113715
1000406,1,12055400
1000407,1,12070800
1000408,1,12072622
1000409,1,12078626
1000410,1,465820121463800
1000411,1,373601080361001
1000412,1,380859080225801
1000413,1,04072490
1000414,1,06379000
1000415,1,16904000
1000416,1,16949700
1000417,1,16955000
1000418,1,16956500
1000419,1,0165398530
1000420,1,02057695
1000421,1,02113541
1000422,1,0205599740
1000423,1,01662600
1000424,1,03488490
1000425,1,0163054075
1000426,1,01636283
1000427,1,354349078402801
1000428,1,0166235818
1000429,1,15106972
1000430,1,09496700
1000431,1,103087892
1000432,1,10359490
1000433,1,11375600
1000434,1,07103788
1000435,1,01189130
1000436,1,01200550
1000437,1,02279517
1000438,1,023156044
1000439,1,02336139
1000440,1,335043084130701
1000441,1,16533000
1000442,1,13205650
1000443,1,05528475
1000444,1,02491600
1000445,1,07372800
1000446,1,01112286
1000447,1,02429944
1000448,1,02429946
1000449,1,384219090465501
1000450,1,404432097111100
1000451,1,01381510
1000452,1,0137464640
1000453,1,0137491450
1000454,1,04256470
1000455,1,04256475
1000456,1,0208730025
1000457,1,0209330990
1000458,1,0210367030
1000459,1,0212429935
1000460,1,0214635212
1000461,1,360224079524801
1000462,1,03140020
1000463,1,394839081463000
1000464,1,07231982
1000465,1,01480913
1000466,1,03070416
1000467,1,03072470
1000468,1,03082375
1000469,1,401607076275401
1000470,1,06358620
1000471,1,034339008
1000472,1,03601624
1000473,1,07024188
1000474,1,353632088501800
1000475,1,07227465
1000476,1,08091200
1000477,1,011398302
1000478,1,0166235601
1000479,1,0166817321
1000480,1,06372000
1000481,1,16900000
1000482,1,16903000
1000483,1,16907000
1000484,1,16955500
1000485,1,3506570820116
1000486,1,0166235821
1000487,1,02035555
1000488,1,0165398670
1000489,1,360429078570701
1000490,1,01135070
1000491,1,0166261901
1000492,1,01630579
1000493,1,0166235604
1000494,1,01630577
1000495,1,0166261904
1000496,1,0204275490
1000497,1,01644290
1000498,1,321930110582901
1000499,1,07263563
1000500,1,07363089
1000501,1,07364550
1000502,1,06720100
1000503,1,012038481
1000504,1,02237176
1000505,1,02305200
1000506,1,274605081460200
1000507,1,16554500
1000508,1,03344425
1000509,1,05549900
1000510,1,05563100
1000511,1,03274730
1000512,1,03302690
1000513,1,0333075050
1000514,1,033763443
1000515,1,07376790
1000516,1,08023120
1000517,1,383026077014701
1000518,1,01105740
1000519,1,01112270
1000520,1,01112289
1000521,1,01168640
1000522,1,0728711610
1000523,1,07289641
1000524,1,384215090462501
1000525,1,06881250
1000526,1,10246910
1000527,1,01387770
1000528,1,01455395
1000529,1,01477082
1000530,1,01477083
1000531,1,01477106
1000532,1,01477107
1000533,1,0134277112
1000534,1,0134277123
1000535,1,01374848
1000536,1,01526960
1000537,1,03013086
1000538,1,0423795635
1000539,1,04253272
1000540,1,04254372
1000541,1,020850391960
1000542,1,0345638607
1000543,1,360542078552201
1000544,1,03238790
1000545,1,03241850
1000546,1,04207110
1000547,1,14211624
1000548,1,01479677
1000549,1,01479678
1000550,1,01541307
1000551,1,0157156209
1000552,1,030728595
1000553,1,03111145
1000554,1,03468203
1000555,1,03537200
1000556,1,03582539
1000557,1,07299575
1000558,1,08080957
1000559,1,08098275
1000560,1,08155330
1000561,1,08212320
1000562,1,01654929
1000563,1,12072545
1000564,1,464750121402300
1000565,1,03155520
1000566,1,390349080241101
1000567,1,392929077484501
1000568,1,040854588304
1000569,1,06381500
1000570,1,16949800
1000571,1,08478800
1000572,1,01630581
1000573,1,14353435
1000574,1,0166236052
1000575,1,01630154
1000576,1,01630171
1000577,1,422005076375201
1000578,1,0208455143
1000579,1,333320111583100
1000580,1,360615078532301
1000581,1,0208528420
1000582,1,0165399585
1000583,1,0166236055
1000584,1,0208739670
1000585,1,03167600
1000586,1,0242317225
1000587,1,15109043
1000588,1,333122111594200
1000589,1,07047880
1000590,1,07263559
1000591,1,10255230
1000592,1,10264502
1000593,1,11433430
1000594,1,11482475
1000595,1,08226600
1000596,1,09010100
1000597,1,09010400
1000598,1,02305288
1000599,1,02326574
1000600,1,02365408
1000601,1,02192300
1000602,1,02331735
1000603,1,02341735
1000604,1,16288000
1000605,1,16513000
1000606,1,03344250
1000607,1,03380300
1000608,1,05528040
1000609,1,07348950
1000610,1,01067859
1000611,1,443133069474200
1000612,1,443235069454600
1000613,1,443239069471900
1000614,1,01109851
1000615,1,421931071230801
1000616,1,05384150
1000617,1,0242997940
1000618,1,07288690
1000619,1,06918200
1000620,1,06109600
1000621,1,01400939
1000622,1,01438050
1000623,1,08329860
1000624,1,09386150
1000625,1,01372014
1000626,1,01434079
1000627,1,01526965
1000628,1,0421330880
1000629,1,0421334025
1000630,1,0421966005
1000631,1,391059084342600
1000632,1,0146784348
1000633,1,01571580
1000634,1,01576523
1000635,1,03072460
1000636,1,034345944
1000637,1,03568656
1000638,1,035994559
1000639,1,070296757
1000640,1,361554085034801
1000641,1,08178728
1000642,1,0165517802
1000643,1,12051504
1000644,1,12070195
1000645,1,12181200
1000646,1,464552121533300
1000647,1,03159718
1000648,1,04026124
1000649,1,04085700190
1000650,1,461155089364801
1000651,1,16908000
1000652,1,16933000
1000653,1,16941000
1000654,1,01620800
1000655,1,01585175
1000656,1,01644291
1000657,1,0165388795
1000658,1,01645780
1000659,1,0204206210
1000660,1,0163015533
1000661,1,0163017220
1000662,1,0204706185
1000663,1,02463607
1000664,1,15087000
1000665,1,09496600
1000666,1,09520350
1000667,1,333456111483400
1000668,1,333458111131100
1000669,1,07260679
1000670,1,11293300
1000671,1,364818119464700
1000672,1,09160500
1000673,1,01119598
1000674,1,01203509
1000675,1,02331750
1000676,1,02351220
1000677,1,02396510
1000678,1,16413000
1000679,1,16616500
1000680,1,05599800
1000681,1,03250315
1000682,1,01484723
1000683,1,01589095
1000684,1,01098708
1000685,1,01098718
1000686,1,06482960
1000687,1,07286520
1000688,1,08329890
1000689,1,08329910
1000690,1,01315226
1000691,1,03013035
1000692,1,04272225
1000693,1,0212429908
1000694,1,0146784350
1000695,1,01572978
1000696,1,06396300
1000697,1,03426816
1000698,1,03426828
1000699,1,034345926
1000700,1,03597746
1000701,1,035991107
1000702,1,03603542
1000703,1,07031725
1000704,1,360553087161700
1000705,1,440317072181101
1000706,1,0163015536
1000707,1,0166817331
1000708,1,381005080231901
1000709,1,381013081315201
1000710,1,391846077452001
1000711,1,393759080024501
1000712,1,16901000
1000713,1,16905000
1000714,1,16938000
1000715,1,16942000
1000716,1,16946000
1000717,1,16962000
1000718,1,0163017223
1000719,1,391517106230602
1000720,1,01658615
1000721,1,335646084010702
1000722,1,0425074120
1000723,1,01628320
1000724,1,11516580
1000725,1,0208503990
1000726,1,02117495
1000727,1,09401300
1000728,1,07263453
1000729,1,10264610
1000730,1,06720400
1000731,1,02306822
1000732,1,02203544
1000733,1,02206165
1000734,1,02315650
1000735,1,02336147
1000736,1,334945084144001
1000737,1,16344000
1000738,1,16526000
1000739,1,16575000
1000740,1,13343020
1000741,1,05572100
1000742,1,03346840
1000743,1,03438120
1000744,1,01619475
1000745,1,01105148
1000746,1,05458950
1000747,1,02429755
1000748,1,02484750
1000749,1,06910430
1000750,1,06295130
1000751,1,01408052
1000752,1,352802106041110
1000753,1,01311841
1000754,1,0143400360
1000755,1,01434080
1000756,1,015089347
1000757,1,01509116
1000758,1,0423795670
1000759,1,03228889
1000760,1,13219300
1000761,1,453302122473901
1000762,1,0157156210
1000763,1,016141393
1000764,1,01115167
1000765,1,06432250
1000766,1,03426574
1000767,1,03426640
1000768,1,03432521
1000769,1,03435629
1000770,1,03594138
1000771,1,036021706
1000772,1,07314200
1000773,1,08128010
1000774,1,08130505
1000775,1,0163054107
1000776,1,0165501562
1000777,1,01668450
1000778,1,0204708255
1000779,1,12072715
1000780,1,12102150
1000781,1,03181900
1000782,1,380206080355401
1000783,1,05427369
1000784,1,06377500
1000785,1,16911000
1000786,1,16958000
1000787,1,16963000
1000788,1,16965000
1000789,1,01022892
1000790,1,0208455141
1000791,1,0208458600
1000792,1,0208525095
1000793,1,321406111013101
1000794,1,331752112373800
1000795,1,10255200
1000796,1,10264555
1000797,1,11152700
1000798,1,11169586
1000799,1,11215810
1000800,1,11459810
1000801,1,11467040
1000802,1,06714240
1000803,1,07103787
1000804,1,02234428
1000805,1,02237752
1000806,1,02326595
1000807,1,02368329
1000808,1,02341740
1000809,1,16289000
1000810,1,16569100
1000811,1,04087409
1000812,1,05533440
1000813,1,05595149
1000814,1,03276770
1000815,1,03341568
1000816,1,07372700
1000817,1,443042069475000
1000818,1,01493005
1000819,1,05373350
1000820,1,07287165
1000821,1,07287505
1000822,1,384125090462901
1000823,1,06309060
1000824,1,01378601
1000825,1,01455378
1000826,1,01463120
1000827,1,0137449520
1000828,1,01374629
1000829,1,0421330885
1000830,1,0423795675
1000831,1,0424014980
1000832,1,04256458
1000833,1,424119073481601
1000834,1,0346316250
1000835,1,04208685
1000836,1,391059084345500
1000837,1,014806366
1000838,1,03042055
1000839,1,03081548
1000840,1,011151845
1000841,1,034323314
1000842,1,03432349
1000843,1,03432465
1000844,1,03432506
1000845,1,03568100
1000846,1,03602201
1000847,1,070302481
1000848,1,070302491
1000849,1,070302492
1000850,1,08189711
1000851,1,01139830
1000852,1,01329030
1000853,1,440312072180901
1000854,1,0163015843
1000855,1,0163015846
1000856,1,0164592780
1000857,1,0165516637
1000858,1,0165545242
1000859,1,01661820
1000860,1,0166262111
1000861,1,0166262114
1000862,1,0166578010
1000863,1,02030755
1000864,1,0203254380
1000865,1,0203853050
1000866,1,0205599710
1000867,1,03167100
1000868,1,032081076
1000869,1,375836080361501
1000870,1,382243080415601
1000871,1,393803080015501
1000872,1,0408568105
1000873,1,06373000
1000874,1,06388500
1000875,1,16926000
1000876,1,16963900
1000877,1,391456106232901
1000878,1,14353430
1000879,1,15100500
1000880,1,600609152561100
1000881,1,09451800
1000882,1,333456111490000
1000883,1,395419107222200
1000884,1,02234210
1000885,1,02359648
1000886,1,274319081452000
1000887,1,022175040
1000888,1,02326182
1000889,1,02327474
1000890,1,02351210
1000891,1,16097300
1000892,1,16596200
1000893,1,10043300
1000894,1,385922094485500
1000895,1,01022835
1000896,1,443039069472200
1000897,1,01484731
1000898,1,01583570
1000899,1,01098379
1000900,1,01098706
1000901,1,450011093221901
1000902,1,02429743
1000903,1,0242998160
1000904,1,02482900
1000905,1,02485392
1000906,1,02486240
1000907,1,06910300
1000908,1,10312015
1000909,1,01407815
1000910,1,08329880
1000911,1,341334106551810
1000912,1,0134277114
1000913,1,0134277121
1000914,1,0137490520
1000915,1,0143407250
1000916,1,01434084
1000917,1,01526973
1000918,1,0301306610
1000919,1,0421330840
1000920,1,04213362
1000921,1,0421336205
1000922,1,04256480
1000923,1,04265599
1000924,1,422110076364001
1000925,1,422336076355301
1000926,1,0212429910
1000927,1,03129016
1000928,1,03140010
1000929,1,03219600
1000930,1,14211632
1000931,1,01464887
1000932,1,014807434
1000933,1,01555220
1000934,1,016141395
1000935,1,03070402
1000936,1,03071925
1000937,1,03071940
1000938,1,06358400
1000939,1,03426572
1000940,1,03426680
1000941,1,03426844
1000942,1,034345927
1000943,1,034369818
1000944,1,03436984
1000945,1,03578985
1000946,1,07025642
1000947,1,360547087163000
1000948,1,08155370
1000949,1,08158900
1000950,1,09272000
1000951,1,0165399035
1000952,1,0165517575
1000953,1,0165545746
1000954,1,01657248
1000955,1,0166235855
1000956,1,0166235858
1000957,1,02038810
1000958,1,02042162
1000959,1,0205706010
1000960,1,372951081445401
1000961,1,373530081562501
1000962,1,373946081584501
1000963,1,391625077470901
1000964,1,16902500
1000965,1,16964000
1000966,1,0214650690
1000967,1,0214669980
1000968,1,09513700
1000969,1,10264915
1000970,1,11148550
1000971,1,11225050
1000972,1,11469570
1000973,1,11481300
1000974,1,01119585
1000975,1,01186081
1000976,1,02336405
1000977,1,02336528
1000978,1,02411902
1000979,1,05533430
1000980,1,0325031005
1000981,1,03285100
1000982,1,03610820
1000983,1,07376795
1000984,1,07379085
1000985,1,443359069460700
1000986,1,01640977
1000987,1,01098378
1000988,1,445210093271701
1000989,1,02429986
1000990,1,02429992
1000991,1,07285100
1000992,1,07287170
1000993,1,06901300
1000994,1,06910700
1000995,1,06308200
1000996,1,09415558
1000997,1,01455380
1000998,1,400111074514800
1000999,1,08329936
1001000,1,08379600
1001001,1,361300105523810
1001002,1,0134277120
1001003,1,01434086
1001004,1,01434087
1001005,1,0301306710
1001006,1,0421330870
1001007,1,04252520
1001008,1,05116100
1001009,1,06343200
1001010,1,03115410
1001011,1,03144865
1001012,1,14323170
1001013,1,03070418
1001014,1,03072472
1001015,1,02197330
1001016,1,03426823
1001017,1,03520056
1001018,1,035664456
1001019,1,03566620
1001020,1,03569197
1001021,1,0359816005
1001022,1,0359816505
1001023,1,03602239
1001024,1,08045350
1001025,1,08067750
1001026,1,08178595
1001027,1,08474100
1001028,1,373159109311601
1001029,1,0163054161
1001030,1,0164572684
1001031,1,0164592650
1001032,1,0164592810
1001033,1,01660862
1001034,1,02041862
1001035,1,0204243610
1001036,1,02042446
1001037,1,0320807750
1001038,1,12070900
1001039,1,465928121391500
1001040,1,372937081314201
1001041,1,391521077483601
1001042,1,50272000
1001043,1,040844152
1001044,1,0208503945
1001045,1,14350870
1001046,1,08178627
1001047,1,15100510
1001048,1,332132111580800
1001049,1,332153112022300
1001050,1,07346800
1001051,1,10264700
1001052,1,11222600
1001053,1,11474430
1001054,1,09161000
1001055,1,01119590
1001056,1,01374730
1001057,1,02240934
1001058,1,02303416
1001059,1,273806081535000
1001060,1,02203962
1001061,1,022039655
1001062,1,02341770
1001063,1,16740000
1001064,1,210645156542501
1001065,1,05540248
1001066,1,05555400
1001067,1,05592700
1001068,1,03373850
1001069,1,03251008
1001070,1,07372113
1001071,1,04044580
1001072,1,05384300
1001073,1,06483200
1001074,1,02429754
1001075,1,02435300
1001076,1,02485775
1001077,1,0737524810
1001078,1,06919200
1001079,1,01359543
1001080,1,02084904
1001081,1,02129530
1001082,1,03123060
1001083,1,03258520
1001084,1,391035084344300
1001085,1,07152846
1001086,1,07159810
1001087,1,014807438
1001088,1,01537576
1001089,1,01554400
1001090,1,01555215
1001091,1,03070404
1001092,1,03073005
1001093,1,01115119
1001094,1,06423250
1001095,1,03432920
1001096,1,035382677
1001097,1,03538272
1001098,1,03594425
1001099,1,03597762
1001100,1,0359815860
1001101,1,035991105
1001102,1,036021993
1001103,1,07025640
1001104,1,070302448
1001105,1,08108800
1001106,1,08127090
1001107,1,08474555
1001108,1,01635365
1001109,1,0164592830
1001110,1,01655360
1001111,1,0165545630
1001112,1,01657870
1001113,1,01658608
1001114,1,0203854250
1001115,1,0204243350
1001116,1,02063780
1001117,1,12062558
1001118,1,12072730
1001119,1,12078646
1001120,1,12090365
1001121,1,464548121384200
1001122,1,03155410
1001123,1,391529077481101
1001124,1,040261254
1001125,1,04026138
1001126,1,06256550
1001127,1,16916000
1001128,1,16943000
1001129,1,16952500
1001130,1,0208455130
1001131,1,02462828
1001132,1,09481800
1001133,1,09502990
1001134,1,11046410
1001135,1,11136450
1001136,1,11311400
1001137,1,364746119445400
1001138,1,364746119445401
1001139,1,06714300
1001140,1,02233755
1001141,1,02203966
1001142,1,02206105
1001143,1,02314261
1001144,1,02336255
1001145,1,02336642
1001146,1,02396550
1001147,1,16410000
1001148,1,16542000
1001149,1,210706156544801
1001150,1,05440900
1001151,1,05585700
1001152,1,03303250
1001153,1,01583565
1001154,1,0158397985
1001155,1,01585225
1001156,1,01643495
1001157,1,01098361
1001158,1,01109455
1001159,1,445032092552801
1001160,1,02429943
1001161,1,0242997920
1001162,1,02432900
1001163,1,07289470
1001164,1,06893930
1001165,1,06326650
1001166,1,461830112103901
1001167,1,01455193
1001168,1,01455382
1001169,1,0146700020
1001170,1,323331103590210
1001171,1,334549106545010
1001172,1,350552106210810
1001173,1,364818103010010
1001174,1,0135417505
1001175,1,01366807
1001176,1,01372013
1001177,1,0137449440
1001178,1,01374785
1001179,1,0137497010
1001180,1,01375497
1001181,1,03013270
1001182,1,0421330845
1001183,1,0421333705
1001184,1,0423368010
1001185,1,0426559950
1001186,1,0427197005
1001187,1,014670305
1001188,1,030728591
1001189,1,030728594
1001190,1,01111384
1001191,1,011152745
1001192,1,01117290
1001193,1,03426710
1001194,1,034323495
1001195,1,034345939
1001196,1,034369816
1001197,1,03437010
1001198,1,03469104
1001199,1,034691075
1001200,1,03537300
1001201,1,0359817100
1001202,1,08033480
1001203,1,08065197
1001204,1,08474105
1001205,1,01484740
1001206,1,01655300
1001207,1,02063700
1001208,1,12039100
1001209,1,12143300
1001210,1,464829121305300
1001211,1,03067100
1001212,1,375221081413101
1001213,1,390749080205701
1001214,1,393912080015201
1001215,1,040854588302
1001216,1,05435987
1001217,1,16919400
1001218,1,16929000
1001219,1,16936000
1001220,1,03544942
1001221,1,040261364
1001222,1,03575910
1001223,1,15109035
1001224,1,1521605060
1001225,1,07064030
1001226,1,07361020
1001227,1,10264508
1001228,1,11359800
1001229,1,11449060
1001230,1,11459820
1001231,1,01479175
1001232,1,01482405
1001233,1,022455734
1001234,1,02306451
1001235,1,023177551
1001236,1,023177556
1001237,1,13172668
1001238,1,03381600
1001239,1,05554600
1001240,1,03276950
1001241,1,03277250
1001242,1,03292350
1001243,1,033748505
1001244,1,07381750
1001245,1,0158397940
1001246,1,01098451
1001247,1,01113658
1001248,1,02488340
1001249,1,0728862108
1001250,1,06893950
1001251,1,01079880
1001252,1,01462742
1001253,1,08331100
1001254,1,01311858
1001255,1,01335830
1001256,1,01367570
1001257,1,0137492010
1001258,1,01374943
1001259,1,0143407345
1001260,1,0301305605
1001261,1,0421330780
1001262,1,0421330850
1001263,1,0421332195
1001264,1,0423205082
1001265,1,0423205085
1001266,1,0214399575
1001267,1,03092600
1001268,1,03260095
1001269,1,04177055
1001270,1,014806394
1001271,1,06446430
1001272,1,036021713
1001273,1,08167350
1001274,1,01484780
1001275,1,01644010
1001276,1,0165398590
1001277,1,02057010
1001278,1,0320803570
1001279,1,032081054
1001280,1,12016325
1001281,1,465720121341300
1001282,1,380259080343001
1001283,1,391446079165001
1001284,1,391731077465401
1001285,1,392649077504201
1001286,1,040261255
1001287,1,06390000
1001288,1,16919200
1001289,1,16930000
1001290,1,16959000
1001291,1,0208458800
1001292,1,391504106225201
1001293,1,03574872
1001294,1,09397200
1001295,1,09485100
1001296,1,320907110493001
1001297,1,11153050
1001298,1,08227300
1001299,1,394933107251300
1001300,1,01188491
1001301,1,01193136
1001302,1,274215082072000
1001303,1,02203970
1001304,1,02231472
1001305,1,02317802
1001306,1,02317816
1001307,1,02331655
1001308,1,02336643
1001309,1,05584682
1001310,1,05599580
1001311,1,03327790
1001312,1,03341150
1001313,1,04095250
1001314,1,07378070
1001315,1,08011700
1001316,1,02429991
1001317,1,02472160
1001318,1,01387800
1001319,1,01400944
1001320,1,01455398
1001321,1,01465975
1001322,1,01374853
1001323,1,015089321
1001324,1,01520970
1001325,1,0421330875
1001326,1,0425074160
1001327,1,0346316300
1001328,1,01467620
1001329,1,01554450
1001330,1,03071945
1001331,1,03073007
1001332,1,03073016
1001333,1,06441750
1001334,1,03427830
